,MOTHER_JOB,FATHER_JOB,GENDER,Curricular units 1st sem (grade),Curricular units 2nd sem (grade),GRADE
2780,5,5,0,13.77857143,13.12222222,13
2781,5,5,0,10.33333333,11.0,11
2782,5,5,0,11.33333333,11.0,11
2783,5,5,0,13.2,12.66666667,13
2784,5,5,0,13.57142857,12.375,13
2785,5,5,0,12.75,13.42857143,13
2786,5,5,1,13.0,12.0,13
2787,5,5,1,11.33333333,11.0,11
2788,5,5,1,0.0,0.0,0
2789,5,5,1,0.0,0.0,0
2790,5,5,1,12.5,11.0,12
2791,5,4,1,14.85714286,14.14285714,15
2792,5,5,1,12.0,11.57142857,12
2793,5,5,1,0.0,0.0,0
2794,5,5,1,0.0,0.0,0
2795,5,4,1,12.82857143,12.6875,13
2796,5,5,1,0.0,0.0,0
2797,5,5,1,13.33333333,14.0,14
2798,5,4,1,13.07285714,13.07285714,13
2799,5,5,1,12.0,11.0,12
2800,4,5,0,15.5,16.0,16
2801,3,5,0,0.0,0.0,0
2802,5,5,0,14.71428571,15.16666667,15
2803,5,2,0,16.71428571,15.33333333,16
2804,5,5,0,10.85714286,11.66666667,11
2805,5,5,0,11.65833333,12.41666667,12
2806,5,5,0,11.6,12.0,12
2807,5,5,0,14.625,14.14285714,14
2808,5,5,0,12.16666667,12.66666667,12
2809,5,5,0,13.375,12.11666667,13
2810,5,5,0,12.5,12.83333333,13
2811,2,5,0,12.56,12.56,13
2812,5,4,0,13.19,14.23125,14
2813,5,5,0,11.0,11.25,11
2814,3,5,0,0.0,0.0,0
2815,5,5,0,11.6,11.71428571,12
2816,5,5,0,14.26666667,14.26666667,14
2817,5,5,0,11.0,13.85714286,12
2818,1,1,0,12.66666667,12.42857143,13
2819,5,5,0,0.0,11.0,6
2820,4,5,0,12.77142857,12.77142857,13
2821,3,4,0,0.0,0.0,0
2822,5,5,0,15.5,13.57142857,15
2823,5,5,0,13.28571429,14.6,14
2824,5,5,0,11.71666667,13.7,13
2825,5,5,0,11.33333333,13.75,13
2826,5,5,0,13.33333333,13.4,13
2827,5,5,0,12.33333333,10.0,11
2828,3,3,0,12.33333333,12.83333333,13
2829,5,5,0,0.0,0.0,0
2830,4,5,0,12.6,11.6,12
2831,5,5,0,12.6,11.0,12
2832,3,3,0,14.33333333,12.83333333,14
2833,5,5,0,12.0,11.0,12
2834,5,5,0,14.85714286,13.6,14
2835,5,5,0,11.91666667,13.18181818,13
2836,1,1,0,0.0,0.0,0
2837,5,5,0,13.33333333,12.2,13
2838,5,5,0,0.0,0.0,0
2839,5,5,0,17.0,15.5,16
2840,5,5,0,11.66666667,11.33333333,12
2841,5,5,0,12.21052632,11.38461538,12
2842,3,5,0,13.0,12.85714286,13
2843,5,5,0,0.0,0.0,0
2844,5,5,0,10.5,11.0,11
2845,5,5,0,13.57142857,12.71428571,13
2846,5,5,0,14.0,0.0,7
2847,5,5,0,0.0,0.0,0
2848,5,5,0,12.46153846,11.1,12
2849,5,3,0,14.4,13.0,14
2850,5,5,0,0.0,0.0,0
2851,5,5,0,14.33333333,14.16666667,14
2852,5,5,0,11.90909091,10.72727273,11
2853,5,4,0,13.71428571,14.375,14
2854,5,5,0,0.0,0.0,0
2855,5,5,0,13.46,12.2375,13
2856,4,4,0,15.0,13.33333333,14
2857,5,4,0,0.0,0.0,0
2858,5,5,0,13.4,12.8,13
2859,1,1,0,13.0,12.5,13
2860,5,5,0,11.25,13.75,13
2861,3,3,0,12.6,11.6,12
2862,5,5,0,12.66666667,11.83333333,12
2863,5,5,0,12.33333333,12.10526316,12
2864,5,5,0,12.0,11.0,12
2865,5,5,0,16.4,16.6,17
2866,5,5,0,0.0,0.0,0
2867,5,5,0,12.75,14.75,14
2868,5,5,0,14.5,13.0,14
2869,5,5,0,14.8,14.4,15
2870,3,3,0,10.36842105,11.5,11
2871,5,5,0,0.0,0.0,0
2872,5,5,0,10.66666667,11.33333333,11
2873,5,5,0,12.69230769,12.38461538,13
2874,5,5,0,0.0,0.0,0
2875,5,5,0,11.8,11.66666667,12
2876,5,5,0,0.0,0.0,0
2877,5,5,0,12.33333333,11.5,12
2878,5,5,0,13.0,11.875,12
2879,5,5,0,12.5,11.66666667,12
2880,5,5,0,12.2,11.25,12
2881,5,5,0,11.0,11.2,11
2882,5,5,0,10.0,12.0,11
2883,5,5,0,12.33333333,11.5,12
2884,5,5,0,14.30769231,15.23076923,15
2885,5,5,0,14.45454545,13.5,14
2886,5,5,0,11.0,13.2,12
2887,5,5,0,13.14285714,12.83333333,13
2888,5,5,0,13.75,11.85714286,13
2889,5,5,0,14.0,13.8,14
2890,1,1,0,13.75,12.5,13
2891,4,5,0,0.0,0.0,0
2892,5,5,0,13.16666667,12.42857143,13
2893,1,1,0,12.44444444,12.0,12
2894,5,5,0,12.66666667,13.0,13
2895,5,5,0,11.33333333,10.5,11
2896,5,5,0,11.25,12.0,12
2897,3,3,0,13.6125,14.575,14
2898,4,5,0,12.41428571,12.41428571,12
2899,4,4,0,0.0,0.0,0
2900,5,5,0,11.5,11.4375,11
2901,5,5,0,0.0,0.0,0
2902,5,5,0,11.0,13.125,12
2903,4,4,0,14.0,13.5,14
2904,5,5,0,12.0,12.0,12
2905,3,4,0,12.5,12.5,13
2906,5,5,0,11.33333333,11.33333333,11
2907,5,5,0,14.06666667,14.06666667,14
2908,5,5,0,13.55555556,13.57142857,14
2909,4,5,0,11.6,12.25,12
2910,4,4,0,0.0,0.0,0
2911,5,5,0,13.27625,13.27625,13
2912,5,5,0,0.0,0.0,0
2913,1,5,0,14.375,14.75,15
2914,5,5,0,0.0,0.0,0
2915,5,5,0,10.66666667,11.8,11
2916,5,5,0,13.41666667,14.5,14
2917,5,5,0,12.97166667,12.32142857,13
2918,5,5,0,10.92857143,11.83333333,11
2919,5,5,0,0.0,0.0,0
2920,5,5,0,0.0,0.0,0
2921,5,5,0,13.25,0.0,7
2922,5,5,0,11.33333333,12.4,12
2923,1,1,0,11.0,0.0,6
2924,5,5,0,12.75714286,12.75714286,13
2925,5,5,0,14.5,14.66666667,15
2926,5,5,0,13.83333333,14.57142857,14
2927,5,5,0,11.25,10.4,11
2928,5,4,0,0.0,0.0,0
2929,5,5,0,13.67,13.67,14
2930,5,5,0,0.0,12.5,6
2931,1,5,0,13.0,0.0,7
2932,5,5,0,0.0,0.0,0
2933,5,5,0,11.97142857,11.97142857,12
2934,1,1,0,0.0,0.0,0
2935,5,5,0,16.0,12.25,14
2936,5,5,0,0.0,0.0,0
2937,1,1,0,12.75,0.0,6
2938,5,4,0,11.0,10.75,11
2939,5,5,0,0.0,0.0,0
2940,5,5,0,12.2,12.33333333,12
2941,5,3,0,12.42857143,12.3,12
2942,3,5,0,14.5,13.58333333,14
2943,5,2,0,13.0,13.83333333,13
2944,3,4,0,11.71428571,12.75,12
2945,5,5,0,10.25,13.0,12
2946,3,5,0,0.0,0.0,0
2947,4,5,0,12.375,13.14285714,13
2948,5,5,0,12.66666667,12.0,12
2949,5,3,0,10.5,12.0,11
2950,5,5,0,14.125,12.6,13
2951,5,5,0,14.66666667,13.83333333,14
2952,5,5,0,11.4,12.33333333,12
2953,5,5,0,0.0,0.0,0
2954,5,5,0,14.0,14.8,14
2955,5,5,0,0.0,0.0,0
2956,5,5,0,0.0,0.0,0
2957,5,5,0,12.63636364,11.0,12
2958,4,5,0,12.33333333,11.0,12
2959,3,3,0,15.0,12.83333333,14
2960,5,2,0,11.75,12.66666667,12
2961,5,5,0,14.13714286,14.13714286,14
2962,4,5,0,12.0,11.0,12
2963,5,5,0,10.8,11.5,11
2964,5,5,0,13.28571429,12.5,13
2965,5,4,0,13.6,12.6,13
2966,4,4,0,13.55,14.1875,14
2967,3,2,0,0.0,0.0,0
2968,5,5,0,13.5,11.16666667,12
2969,5,3,0,11.6,14.2,13
2970,5,5,0,12.5,12.6,13
2971,5,5,0,11.0,12.66666667,12
2972,5,5,0,12.0,13.0,13
2973,5,5,0,11.6,12.33333333,12
2974,5,5,0,0.0,0.0,0
2975,2,2,0,14.63636364,14.6,15
2976,5,5,0,13.0,12.16666667,13
2977,4,3,0,12.78571429,13.875,13
2978,5,5,0,14.5,12.0,13
2979,2,2,0,14.6,12.75,14
2980,5,5,0,12.5,12.16666667,12
2981,5,5,0,14.0,13.125,14
2982,5,5,0,13.80142857,14.575,14
2983,5,5,0,14.42857143,13.66666667,14
2984,3,5,0,14.35,14.35,14
2985,5,5,0,14.33333333,13.5,14
2986,5,5,0,12.25,11.5,12
2987,1,1,0,13.33333333,11.83333333,13
2988,4,4,0,13.0,13.25,13
2989,5,5,0,11.75,11.2,11
2990,5,5,0,14.5,13.0,14
2991,4,4,0,11.82,11.82,12
2992,4,3,0,0.0,0.0,0
2993,5,5,0,12.4,12.66666667,13
2994,5,5,0,12.57142857,11.85714286,12
2995,5,5,0,13.85714286,14.9,14
2996,1,5,0,11.83333333,13.8,13
2997,3,3,0,11.0,11.5,11
2998,5,5,0,14.66666667,13.66666667,14
2999,5,5,0,0.0,0.0,0
3000,3,5,0,12.71428571,12.71428571,13
3001,3,5,0,13.42222222,12.18888889,13
3002,5,4,0,14.0,12.2,13
3003,5,5,0,12.14285714,13.375,13
3004,5,5,0,12.8,13.0,13
3005,5,5,0,14.57285714,14.95555556,15
3006,5,5,0,11.25,11.0,11
3007,5,5,0,10.0,11.75,11
3008,3,5,0,14.4,14.6,15
3009,4,5,0,12.98285714,14.4625,14
3010,3,4,0,15.75,13.0,14
3011,5,5,0,12.28571429,14.0,13
3012,5,5,0,13.755,13.57142857,14
3013,4,4,0,13.83333333,13.5,14
3014,5,5,0,0.0,0.0,0
3015,5,5,0,14.71111111,14.62777778,15
3016,5,5,0,14.61538462,13.7,14
3017,2,5,0,13.67714286,14.53333333,14
3018,5,5,0,13.16666667,12.8,13
3019,2,3,0,10.8,11.33333333,11
3020,5,4,0,12.0,12.83333333,12
3021,3,4,0,13.95833333,14.71875,14
3022,5,5,0,13.0,12.25,13
3023,5,5,0,0.0,0.0,0
3024,5,5,0,0.0,0.0,0
3025,5,5,0,14.0,14.0,14
3026,3,4,0,12.57142857,12.57142857,13
3027,5,4,0,12.0,11.33333333,12
3028,5,5,0,13.625,14.0,14
3029,5,5,0,12.5,10.0,11
3030,5,5,0,12.42857143,11.90909091,12
3031,5,3,0,13.3875,15.9,15
3032,5,5,0,12.64833333,12.20555556,12
3033,3,5,0,14.0,13.33333333,14
3034,3,3,0,12.8,11.85714286,12
3035,5,5,0,11.33333333,10.83333333,11
3036,3,3,0,0.0,0.0,0
3037,5,5,0,14.16666667,13.0,14
3038,5,5,0,12.83333333,13.83333333,13
3039,5,5,0,12.0,11.83333333,12
3040,5,5,0,13.0,13.14285714,13
3041,5,5,0,13.39,12.75714286,13
3042,5,5,0,12.33333333,13.6,13
3043,4,4,0,12.57142857,11.625,12
3044,5,5,0,12.33333333,12.83333333,13
3045,4,5,0,13.0,10.75,12
3046,5,5,0,12.33333333,10.25,11
3047,1,5,0,13.16666667,14.2,14
3048,4,4,0,13.33333333,13.6,13
3049,5,5,0,13.0,13.14285714,13
3050,5,5,0,10.9,11.7,11
3051,3,5,0,11.5,10.85714286,11
3052,5,5,0,15.85714286,16.0,16
3053,1,5,0,12.6,13.0,13
3054,5,5,0,14.0,14.57142857,14
3055,5,5,0,14.66666667,13.0,14
3056,5,5,0,13.66666667,14.0,14
3057,1,1,0,0.0,0.0,0
3058,5,5,0,12.62857143,12.62857143,13
3059,5,5,0,14.23285714,14.23285714,14
3060,5,5,0,15.0,14.0,15
3061,5,5,0,10.0,0.0,5
3062,5,5,0,12.25,11.0,12
3063,5,5,0,13.5,13.0,13
3064,5,5,0,12.2,11.5,12
3065,5,5,0,0.0,0.0,0
3066,5,5,0,12.0,12.75,12
3067,5,3,0,12.32,11.9,12
3068,5,5,0,12.35,12.5,12
3069,5,5,1,0.0,0.0,0
3070,5,5,1,11.33333333,10.57142857,11
3071,5,5,1,0.0,0.0,0
3072,5,5,1,11.6,12.0,12
3073,5,5,1,12.0,13.66666667,13
3074,5,5,1,11.75,12.22222222,12
3075,5,5,1,12.8,11.6,12
3076,5,5,1,11.33333333,13.66666667,13
3077,5,3,1,0.0,0.0,0
3078,5,5,1,10.8,12.25,12
3079,5,5,1,12.5,13.5,13
3080,5,5,1,15.2,14.16666667,15
3081,4,5,1,13.31428571,12.575,13
3082,5,5,0,13.09090909,12.08333333,13
3083,3,5,0,0.0,0.0,0
3084,5,4,0,12.2,11.5,12
3085,5,5,0,12.83333333,12.0,12
3086,5,5,0,11.2,12.42857143,12
3087,5,5,0,12.33333333,12.0,12
3088,5,5,0,15.94285714,15.94285714,16
3089,5,5,0,0.0,0.0,0
3090,5,5,0,10.25,10.71428571,10
3091,5,5,0,13.2,12.83333333,13
3092,5,5,0,14.16666667,12.5,13
3093,5,4,0,14.575,14.575,15
3094,5,5,0,10.0,0.0,5
3095,5,5,0,12.28571429,11.42857143,12
3096,5,5,0,14.0,12.33333333,13
3097,5,5,0,11.25,0.0,6
3098,5,5,0,11.6,11.66666667,12
3099,5,5,0,12.0,0.0,6
3100,4,5,0,13.47,13.32625,13
3101,5,5,0,12.4,12.8,13
3102,5,5,0,11.75,11.5,12
3103,5,5,1,0.0,0.0,0
3104,5,5,0,12.0,12.42857143,12
3105,2,5,0,15.33333333,15.4,15
3106,5,5,0,12.32,12.32,12
3107,5,5,0,13.79857143,14.75625,14
3108,5,5,0,13.16666667,12.5,13
3109,4,5,0,16.33333333,15.4,16
3110,2,5,0,0.0,0.0,0
3111,5,5,0,14.75714286,15.36666667,15
3112,5,5,0,11.66666667,12.33333333,12
3113,3,5,0,12.6,12.375,12
3114,5,5,0,11.66666667,11.5,12
3115,5,5,0,15.0,13.33333333,14
3116,5,5,0,0.0,0.0,0
3117,5,5,0,13.57142857,13.33333333,13
3118,4,5,0,10.8,11.5,11
3119,2,2,0,11.33333333,13.33333333,12
3120,5,4,0,11.4,12.83333333,12
3121,5,5,0,10.64285714,11.55,11
3122,5,5,0,10.5,11.75,11
3123,5,5,0,14.65,14.65,15
3124,5,5,0,13.71428571,14.86363636,14
3125,1,1,0,12.26666667,12.07142857,12
3126,5,5,0,10.375,11.66666667,11
3127,5,5,0,11.0,15.4,13
3128,5,5,0,13.8,13.0,13
3129,5,5,0,12.66666667,12.83333333,13
3130,4,5,0,11.75,12.0,12
3131,5,5,0,12.78571429,12.78571429,13
3132,3,5,0,14.44444444,13.33333333,14
3133,5,5,0,13.25,13.8375,14
3134,3,5,0,12.50625,13.2,13
3135,5,4,0,0.0,0.0,0
3136,5,5,0,12.75,11.75,12
3137,5,5,0,16.85714286,16.5,17
3138,5,4,0,13.16666667,15.0,14
3139,3,5,0,12.2,11.5,12
3140,5,5,0,16.5,14.28571429,15
3141,5,5,0,11.75,11.6,12
3142,3,5,0,11.0,0.0,6
3143,5,5,0,15.11428571,15.11428571,15
3144,5,5,0,15.5,14.28571429,15
3145,5,5,0,11.14285714,12.0,12
3146,5,5,0,11.33333333,11.33333333,11
3147,4,5,0,12.04,11.77142857,12
3148,5,5,0,11.16666667,10.75,11
3149,5,5,0,10.6,10.75,11
3150,5,5,0,12.5,13.0,13
3151,5,5,0,0.0,0.0,0
3152,5,5,0,15.66666667,13.83333333,15
3153,3,3,0,15.33333333,15.0,15
3154,4,5,0,12.18333333,11.78333333,12
3155,5,5,0,10.0,11.33333333,11
3156,5,5,0,12.0,11.25,12
3157,5,5,0,10.33333333,10.0,10
3158,5,5,1,11.16666667,14.66666667,13
3159,5,5,1,11.0,11.33333333,11
3160,5,5,1,0.0,0.0,0
3161,5,5,0,12.85714286,11.8,12
3162,5,5,0,14.32857143,14.32857143,14
3163,5,5,0,15.0,16.33333333,16
3164,5,5,0,13.6,12.4,13
3165,3,5,0,12.85714286,13.25,13
3166,3,4,0,14.5,10.0,12
3167,5,5,0,10.66666667,10.5,11
3168,5,3,0,13.42857143,11.33333333,12
3169,5,5,1,11.71666667,10.868,11
3170,5,5,1,12.0,12.8,12
3171,5,3,0,13.2,10.75,12
3172,5,5,0,12.2,12.25,12
3173,5,5,0,12.58,12.15714286,12
3174,5,5,0,11.33333333,10.83333333,11
3175,5,5,1,0.0,0.0,0
3176,5,5,0,12.42857143,14.0,13
3177,5,5,1,13.0,13.0,13
3178,4,5,1,14.53571429,14.53571429,15
3179,5,5,1,11.2,11.2,11
3180,4,4,1,16.0,13.66666667,15
3181,5,3,1,13.14285714,12.66666667,13
3182,1,1,1,11.6875,11.14285714,11
3183,5,4,1,10.5,11.0,11
3184,5,5,1,13.83333333,13.66666667,14
3185,5,5,1,0.0,0.0,0
3186,5,5,1,0.0,0.0,0
3187,5,5,1,0.0,0.0,0
3188,5,5,1,10.0,0.0,5
3189,4,5,1,0.0,0.0,0
3190,5,5,1,0.0,0.0,0
3191,5,5,1,12.6,13.0,13
3192,5,5,1,11.25,11.0,11
3193,4,2,1,12.375,11.25,12
3194,5,4,1,10.71428571,12.55555556,12
3195,3,5,1,0.0,0.0,0
3196,5,3,1,12.0,12.14285714,12
3197,2,5,1,12.6,12.66666667,13
3198,4,4,1,0.0,0.0,0
3199,5,5,1,12.84142857,12.84142857,13
3200,5,5,1,0.0,0.0,0
3201,5,2,1,14.16666667,12.83333333,14
3202,5,5,1,12.16666667,12.0,12
3203,3,4,1,10.8,11.0,11
3204,5,5,1,13.0,0.0,7
3205,5,5,1,0.0,0.0,0
3206,2,5,1,13.0,13.33333333,13
3207,4,4,1,11.57142857,11.57142857,12
3208,5,5,1,11.5,11.0,11
3209,5,5,1,11.0,10.75,11
3210,5,3,1,17.11111111,15.57142857,16
3211,4,3,1,0.0,0.0,0
3212,5,5,1,12.57142857,12.16666667,12
3213,3,5,1,0.0,0.0,0
3214,3,3,1,14.5,15.16666667,15
3215,3,3,1,13.5,12.33333333,13
3216,3,3,1,11.2,10.0,11
3217,5,5,1,10.66666667,12.25,11
3218,5,5,0,11.0,11.57142857,11
3219,5,5,0,0.0,0.0,0
3220,5,5,0,10.0,0.0,5
3221,5,5,0,12.36,12.0,12
3222,5,5,0,15.25,14.71428571,15
3223,5,4,0,0.0,0.0,0
3224,5,5,0,13.0,12.25,13
3225,5,5,0,13.81375,13.81375,14
3226,5,5,0,13.28571429,12.875,13
3227,5,5,0,11.5,12.2,12
3228,5,5,0,11.9625,13.04444444,13
3229,5,5,0,13.68333333,13.11666667,13
3230,5,5,0,14.98571429,14.98571429,15
3231,5,5,0,11.25,11.5,11
3232,4,5,0,12.5,12.6,13
3233,5,5,0,0.0,0.0,0
3234,5,4,0,13.78,13.661,14
3235,5,5,0,13.805,14.2725,14
3236,5,5,0,13.8,12.6,13
3237,5,5,0,12.66666667,12.0,12
3238,5,5,0,14.42428571,13.9375,14
3239,5,5,0,13.16666667,12.5,13
3240,5,5,0,10.66666667,10.4,11
3241,5,5,0,12.07142857,12.27272727,12
3242,5,5,0,10.25,12.0,11
3243,5,5,0,14.11,14.11,14
3244,5,5,0,12.4,10.66666667,12
3245,5,5,0,12.0,12.0,12
3246,3,3,0,14.83333333,13.5,14
3247,5,5,0,15.42857143,13.5,14
3248,5,5,0,11.6,11.4,12
3249,5,5,0,14.16666667,14.0,14
3250,5,5,0,9.8,0.0,5
3251,5,5,0,10.71428571,11.0,11
3252,5,5,0,0.0,0.0,0
3253,5,3,0,12.33333333,13.0,13
3254,5,3,0,13.0,12.25,13
3255,5,5,0,11.4,11.25,11
3256,5,5,0,12.76666667,12.76666667,13
3257,5,5,0,12.6,12.66666667,13
3258,5,4,0,13.0,13.4,13
3259,5,5,0,14.31666667,14.31666667,14
3260,5,5,0,12.75,12.0,12
3261,4,5,0,13.4,12.6,13
3262,5,5,0,0.0,0.0,0
3263,5,5,0,15.75,13.8,15
3264,5,5,0,12.4,11.0,12
3265,5,5,0,11.5,12.33333333,12
3266,4,2,0,13.4,14.0,14
3267,5,5,0,11.66666667,11.8,12
3268,5,5,0,0.0,0.0,0
3269,1,1,0,13.28571429,11.6,12
3270,5,5,0,11.5,10.5,11
3271,5,5,0,13.25,11.71428571,12
3272,5,5,0,12.25,13.4,13
3273,5,5,0,12.0,12.0,12
3274,5,5,0,12.0,0.0,6
3275,5,5,0,10.92307692,11.14285714,11
3276,5,5,0,12.0,11.0,12
3277,5,5,0,13.71428571,14.4,14
3278,4,4,0,10.0,13.0,12
3279,5,5,0,10.33333333,11.5,11
3280,5,5,0,12.72857143,14.625,14
3281,5,5,0,13.33333333,12.875,13
3282,5,5,0,12.22222222,11.6,12
3283,5,5,0,11.33333333,10.83333333,11
3284,5,5,1,11.0,12.0,12
3285,5,5,1,13.8,13.8,14
3286,5,5,1,12.0,0.0,6
3287,1,2,1,11.25,10.16666667,11
3288,5,5,1,10.5,12.0,11
3289,5,5,1,11.55555556,11.61538462,12
3290,5,5,1,14.0,0.0,7
3291,5,5,1,13.0,0.0,7
3292,1,1,0,11.0,11.0,11
3293,5,5,0,13.68142857,13.68142857,14
3294,5,5,0,12.1,12.61666667,12
3295,5,5,0,10.5,11.25,11
3296,5,5,0,11.94,12.8,12
3297,4,5,0,12.86,11.56666667,12
3298,5,5,0,14.25,14.0,14
3299,5,5,0,0.0,0.0,0
3300,5,2,0,0.0,0.0,0
3301,5,5,0,13.89428571,14.3625,14
3302,5,5,0,13.46875,13.31375,13
3303,5,5,0,13.6,14.6,14
3304,5,5,0,14.66666667,13.83333333,14
3305,4,5,0,13.66666667,13.0,13
3306,5,4,0,13.3,13.72727273,14
3307,5,4,0,13.45454545,12.42857143,13
3308,2,5,0,13.41625,13.41625,13
3309,5,5,0,0.0,0.0,0
3310,5,5,0,11.33333333,13.0,12
3311,4,5,0,16.0,14.625,15
3312,4,5,0,11.0,10.16666667,11
3313,5,5,1,12.85714286,12.4,13
3314,2,2,1,0.0,0.0,0
3315,5,5,1,14.8,14.2,15
3316,2,2,1,13.0,14.0,14
3317,5,5,1,0.0,0.0,0
3318,5,5,1,10.0,10.0,10
3319,4,2,1,11.2,12.0,12
3320,5,5,1,11.83333333,13.0,12
3321,5,5,1,0.0,0.0,0
3322,1,5,1,10.5,0.0,5
3323,4,4,1,12.5,13.57142857,13
3324,5,3,1,0.0,0.0,0
3325,3,3,1,11.0,10.0,11
3326,5,5,1,12.33333333,12.0,12
3327,5,2,1,0.0,10.0,5
3328,5,5,1,17.0,11.0,14
3329,5,5,1,11.0,11.42857143,11
3330,5,5,1,11.14285714,11.57142857,11
3331,5,5,1,12.16666667,12.0,12
3332,5,5,1,11.0,11.5,11
3333,1,1,1,11.0,10.66666667,11
3334,5,5,1,13.25,11.8,13
3335,3,5,1,0.0,10.0,5
3336,5,5,1,12.5,0.0,6
3337,5,5,1,12.14285714,12.25,12
3338,5,5,1,12.0,11.33333333,12
3339,5,4,1,11.25,10.42857143,11
3340,5,5,1,0.0,0.0,0
3341,5,5,1,12.4,13.0,13
3342,5,5,1,12.83333333,12.66666667,13
3343,5,5,1,13.0,10.0,12
3344,5,5,1,12.0,11.66666667,12
3345,5,5,1,12.0,13.0,13
3346,5,5,1,0.0,0.0,0
3347,5,5,1,0.0,0.0,0
3348,5,5,1,11.375,11.6,11
3349,4,5,1,12.0,0.0,6
3350,3,5,1,11.83333333,11.66666667,12
3351,5,5,1,12.0,10.5,11
3352,5,4,1,12.0,11.0,12
3353,5,5,1,12.71428571,11.83333333,12
3354,5,5,1,15.3,15.3,15
3355,5,2,1,11.5,0.0,6
3356,4,5,1,13.0,12.6,13
3357,2,3,1,0.0,0.0,0
3358,4,4,0,0.0,0.0,0
3359,5,5,0,11.0,12.0,12
3360,5,5,0,12.66666667,13.125,13
3361,5,5,0,13.5,14.0,14
3362,5,5,0,12.0,11.4,12
3363,3,5,0,0.0,0.0,0
3364,1,1,0,11.8,10.5,11
3365,5,5,0,11.5,13.0,12
3366,5,4,1,11.5,12.0,12
3367,5,4,0,14.61666667,14.61666667,15
3368,5,5,0,14.06,14.06,14
3369,5,5,0,11.0,11.33333333,11
3370,5,5,0,0.0,0.0,0
3371,5,5,0,12.19230769,12.19230769,12
3372,5,5,0,12.83333333,12.33333333,13
3373,5,5,0,12.875,11.83333333,12
3374,5,5,0,12.16666667,12.5,12
3375,5,5,0,13.42857143,12.85714286,13
3376,5,5,0,14.5,14.66666667,15
3377,4,5,0,12.14285714,12.85714286,13
3378,5,5,0,11.25,11.71428571,11
3379,5,4,0,13.9,13.9,14
3380,5,5,0,13.76666667,12.06666667,13
3381,1,1,0,11.61538462,12.54545455,12
3382,5,5,0,15.16666667,14.14285714,15
3383,5,5,0,0.0,0.0,0
3384,5,5,0,14.5,11.33333333,13
3385,5,5,0,10.8,10.71428571,11
3386,5,4,0,13.99571429,14.95555556,14
3387,5,5,0,13.28571429,11.8,13
3388,5,5,0,12.75,13.25,13
3389,5,5,0,10.5,12.4,11
3390,5,5,0,12.71428571,12.28571429,13
3391,5,5,0,12.88625,12.88625,13
3392,5,5,0,13.0,12.66666667,13
3393,5,5,0,12.2,11.2,12
3394,4,5,0,12.8,14.5,14
3395,5,5,0,13.78571429,13.88888889,14
3396,3,5,0,0.0,13.25,7
3397,5,5,0,14.50125,14.50125,15
3398,5,5,0,14.35,14.35,14
3399,5,5,0,11.5,12.33333333,12
3400,5,5,0,11.71428571,14.66666667,13
3401,5,5,0,13.57142857,13.6,14
3402,5,5,0,13.0,13.66666667,13
3403,5,5,0,13.56875,14.02625,14
3404,5,5,0,10.2,11.25,11
3405,4,4,0,0.0,0.0,0
3406,5,5,0,12.2,11.8,12
3407,5,4,0,14.15375,14.15375,14
3408,5,5,0,0.0,0.0,0
3409,4,5,0,13.83333333,12.83333333,13
3410,5,5,0,13.42857143,14.0,14
3411,5,5,0,12.45428571,12.45428571,12
3412,5,5,0,11.0,0.0,6
3413,5,5,0,0.0,0.0,0
3414,5,5,0,13.27166667,12.94375,13
3415,3,5,0,13.54833333,14.775,14
3416,3,5,0,12.16666667,12.5,12
3417,4,4,0,11.0,0.0,6
3418,5,5,0,13.28571429,14.42857143,14
3419,5,5,0,13.33333333,14.0,14
3420,5,5,0,13.2575,13.2575,13
3421,5,5,0,0.0,0.0,0
3422,5,5,0,12.66666667,11.5,12
3423,2,5,0,14.6,15.4,15
3424,5,2,0,0.0,0.0,0
3425,5,5,0,12.33333333,0.0,6
3426,5,5,0,10.8,11.0,11
3427,5,4,0,11.66666667,11.33333333,12
3428,5,5,0,12.5,14.33333333,13
3429,5,5,0,0.0,0.0,0
3430,5,5,0,15.33333333,14.16666667,15
3431,5,5,0,14.2,14.2,14
3432,5,5,0,14.83333333,14.66666667,15
3433,5,5,0,13.64285714,14.3875,14
3434,5,5,0,13.83333333,14.0,14
3435,5,5,0,11.83333333,13.0,12
3436,5,5,0,13.42857143,13.5,13
3437,5,5,0,10.5,10.33333333,10
3438,4,5,0,11.41666667,11.9625,12
3439,5,5,0,12.75,11.0,12
3440,5,5,0,11.15,12.81428571,12
3441,5,5,0,11.66666667,13.625,13
3442,5,5,0,11.5,12.4,12
3443,5,5,0,13.83333333,12.66666667,13
3444,4,4,0,11.71428571,11.33333333,12
3445,5,5,0,11.67857143,13.0375,12
3446,3,2,0,15.71428571,14.66666667,15
3447,5,5,0,0.0,0.0,0
3448,5,5,0,13.0,13.0,13
3449,3,3,0,14.48571429,14.58888889,15
3450,5,5,0,12.28571429,12.125,12
3451,5,5,0,13.375,13.5,13
3452,5,5,0,11.57142857,11.57142857,12
3453,5,5,0,12.65714286,12.65714286,13
3454,5,5,0,10.0,10.0,10
3455,5,5,0,13.71428571,13.16666667,13
3456,5,5,0,13.07142857,13.0,13
3457,5,5,0,15.33333333,14.0,15
3458,2,2,0,11.57142857,12.14285714,12
3459,5,5,0,0.0,0.0,0
3460,5,5,0,12.9,12.9,13
3461,5,5,0,13.126,13.126,13
