MOTHER_JOB,FATHER_JOB,GENDER,Curricular units 1st sem (grade),Curricular units 2nd sem (grade),GRADE
8,10,0,13.79857143,13.79857143,14
1,11,0,13.33333333,13.5,13
10,10,0,0,0,0
1,1,0,11.35714286,12.84615385,12
6,4,0,0,0,0
29,38,0,15.69230769,14.42857143,15
5,10,0,15.05263158,14.53846154,15
10,10,0,11.5,12.4,12
10,4,1,11,10,11
10,8,1,13,13.16666667,13
10,8,1,12.93875,12.93875,13
10,10,1,0,0,0
10,11,1,0,0,0
10,10,1,13,12.88,13
8,8,1,12.18,11.8125,12
10,10,1,11.33333333,11.4,11
10,10,1,13,13,13
1,1,1,0,0,0
5,11,1,12.5,12.33333333,12
4,4,1,11,12.16666667,12
10,10,1,0,0,0
10,10,1,0,0,0
8,9,1,0,10,5
10,10,1,0,0,0
6,9,1,12.4,10.75,12
10,8,1,15.5,14.1,15
6,9,1,11.5,10.8,11
8,9,1,13.33333333,11.6,12
6,8,1,12.66666667,13.5,13
29,44,1,0,0,0
10,10,1,12.6,13.6,13
10,11,1,13.5,0,7
10,10,1,13,13,13
10,7,1,11.71428571,11.75,12
6,10,1,12.16666667,13,13
6,8,1,0,0,0
6,2,1,0,0,0
5,10,1,11.5,11.6,12
10,8,1,11.25,12.25,12
10,10,1,12.28571429,12.375,12
5,4,1,12.71857143,12.80555556,13
5,8,1,12.4,15,14
2,2,1,0,0,0
10,8,1,14,0,7
12,5,1,11.66666667,11.25,11
5,6,1,13,11.25,12
3,10,1,0,0,0
10,10,1,0,12,6
19,17,1,11.5,12.5,12
10,10,1,11.71428571,11.5,12
3,2,1,12.6,13.71428571,13
8,10,1,11.64285714,11.25,11
10,9,1,14.875,13.42857143,14
5,5,1,10,10.33333333,10
5,3,1,14.2,14.6,14
7,8,1,12.71428571,13.5,13
5,3,1,11.6,11.2,11
5,6,1,11.94,12.2,12
10,9,1,11.6,14.2,13
5,11,1,12.7,13.475,13
3,4,1,13.33333333,13.8,14
3,7,1,13.33333333,13.11111111,13
5,8,1,13.4,15,14
1,1,1,0,0,0
1,1,1,11,0,6
5,11,1,12,11.33333333,12
10,10,1,0,0,0
5,11,1,0,0,0
6,6,1,12.5,10.25,11
4,10,1,13.66666667,12.16666667,13
5,3,1,10,0,5
10,10,1,11.5,13,12
10,5,1,12.25,12.75,13
5,9,1,13.6,13.66666667,14
10,10,1,10.5,11.33333333,11
5,10,1,13.26666667,13.26666667,13
10,7,1,12.5125,14.1875,13
1,1,1,0,0,0
10,10,1,0,0,0
4,10,1,13.48333333,13.48333333,13
32,44,1,12.565,12.16,12
10,10,1,0,0,0
6,4,1,13,11.66666667,12
10,10,1,16.5,17.71428571,17
4,4,1,13.16666667,13.2,13
5,2,1,13.8,13.14285714,13
6,8,1,11.16666667,11.8,11
10,5,1,0,0,0
3,11,1,12.66666667,12.14285714,12
3,5,1,12.6,14.5,14
5,5,1,13.06,0,7
6,6,1,13.83333333,13.625,14
13,13,1,0,0,0
3,4,1,16,16,16
4,5,1,0,0,0
2,3,1,10.66666667,10.66666667,11
7,7,1,14.5,14.5,15
8,4,1,14,13.8,14
10,10,1,13.33333333,13.57142857,13
3,6,1,0,0,0
22,29,1,12,11.2,12
5,6,1,16.2,16,16
10,10,1,10.28571429,10.6,10
10,10,1,0,0,0
10,10,1,13.57142857,13.16666667,13
4,4,1,14.28571429,14.85714286,15
4,4,1,10.2,10.5,10
10,10,1,10.25,10.25,10
6,6,1,0,0,0
5,8,1,14.83333333,14.83333333,15
10,9,1,13.625,12.6,13
31,29,1,12.27142857,13.65714286,13
10,10,1,0,0,0
10,10,1,12.5,10.5,12
5,8,1,13.22222222,13.14285714,13
10,10,1,15,11.5,13
10,3,1,0,0,0
10,3,1,13.16666667,13,13
10,9,1,13.83333333,14,14
5,3,1,0,0,0
6,4,1,0,0,0
3,8,1,13.15428571,13.15428571,13
4,4,1,12.33333333,13.16666667,13
9,4,1,13,11.8,12
10,2,1,11.5,11.4,11
10,11,1,13.25,12,13
2,2,1,13.33333333,12.75,13
5,6,0,13.5,12.16666667,13
10,4,0,12.66666667,12.8,13
3,2,0,15.09090909,14.5,15
10,6,1,0,0,0
4,4,1,13.16666667,12.66666667,13
10,8,1,12.83333333,12.83333333,13
20,44,1,11.8,12,12
10,10,1,11.83333333,12.16666667,12
3,5,1,12.8,12.75,13
5,5,1,11.8,11,11
10,5,1,0,0,0
6,5,1,15.8,14.57142857,15
10,10,1,0,0,0
10,6,1,12.5,11.6,12
5,5,1,14.66666667,13.85714286,14
6,8,1,12.5,12,12
4,4,1,12,10.5,11
3,3,1,13.14285714,11.83333333,12
6,5,1,12.66666667,11.14285714,12
10,9,1,15,14.2,15
10,8,0,13.6,11.8,13
8,8,0,12.5,13.83333333,13
10,10,0,13.33333333,13.5,13
10,10,0,12.25,11,12
4,4,0,15.10142857,16.09375,16
10,10,0,13.16666667,16,15
3,5,0,11,0,6
3,5,0,11.66666667,11.75,12
8,6,0,10,13,12
1,1,0,11.57142857,11,11
5,5,0,12.16666667,11.2,12
10,10,0,0,0,0
10,9,0,13.83333333,14.28571429,14
10,4,0,12.35714286,13,13
8,8,0,12.16666667,10.33333333,11
29,15,0,12,12.5,12
5,7,0,12.41666667,13,13
5,7,0,12.75,12.75,13
10,5,0,14.93333333,14.93333333,15
3,4,0,13,11.66666667,12
10,10,0,12.85714286,12.66666667,13
6,6,0,14.455,13.91,14
5,5,0,14,13.28571429,14
5,5,0,13.5,12.66666667,13
7,7,0,0,0,0
2,2,0,11.66666667,14,13
5,10,0,12,13.33333333,13
9,9,0,11.71428571,11.83333333,12
3,4,0,12.66666667,12.42857143,13
5,3,0,11.75,12.8,12
9,7,0,0,0,0
6,6,0,12.32857143,12.32857143,12
10,9,0,11.66666667,10,11
4,10,0,13.25,12.72727273,13
8,11,0,11.83333333,13.25,13
10,10,0,13.3,15.125,14
10,10,0,12.55555556,11.8,12
5,11,0,12.83333333,12.16666667,13
4,6,0,12.83333333,12.83333333,13
5,11,0,12.66666667,13,13
10,3,0,13.27142857,14.47142857,14
6,9,0,12.4,12.83333333,13
6,6,0,14.5,11.25,13
8,11,0,0,0,0
15,20,0,14.28571429,13.25,14
10,11,0,12.33333333,12.6,12
10,9,0,12.58333333,12.67142857,13
6,10,0,13.73166667,13.77142857,14
10,5,1,12.875,12.14285714,13
1,5,1,14.625,13.4,14
13,13,1,0,0,0
10,10,0,12.66666667,12.66666667,13
3,3,0,12.49166667,12.49166667,12
5,5,0,13.66666667,14.16666667,14
10,10,0,16,14.5,15
5,8,0,14.14285714,13,14
22,27,0,11.83333333,13.75,13
4,6,0,12.66666667,13,13
10,4,0,12.5,12.66666667,13
10,8,0,10.88888889,11.25,11
6,1,0,13,0,7
20,18,0,15.16666667,16,16
4,4,0,12.66666667,12,12
10,10,1,0,0,0
10,10,1,12,10.2,11
10,10,1,0,0,0
6,6,1,0,0,0
10,8,1,11,11.5,11
5,11,1,15.71428571,15.9,16
1,1,1,10.81818182,11.63636364,11
10,8,1,12,0,6
10,11,1,12.6,11.25,12
2,2,1,13,14,14
10,5,1,11.6,10.75,11
5,6,1,10,11,11
8,8,1,14,0,7
10,8,1,12.6,12.5,13
10,10,1,0,0,0
10,10,1,11.33333333,12,12
10,10,1,12.66666667,11.4,12
5,11,1,10.8,10.5,11
6,11,1,12.87857143,11.85625,12
3,6,1,0,0,0
6,6,1,12.83333333,11.4,12
13,13,1,12.6,12.83333333,13
5,3,1,0,0,0
10,10,1,0,0,0
5,2,1,14.16666667,14,14
10,7,1,13.4,13.25,13
6,6,1,11.2,11.25,11
6,11,1,0,0,0
10,11,1,12.66666667,11.8,12
6,4,1,12.33333333,11.25,12
23,30,1,12.25,12,12
10,10,1,0,0,0
5,8,1,10.75,10.33333333,11
2,2,1,0,0,0
10,4,1,0,0,0
6,4,1,14.33333333,12.5,13
3,11,1,11.5,11.5,12
10,10,1,0,0,0
2,8,1,10.5,0,5
6,9,1,13.5,0,7
22,21,1,11,0,6
8,8,1,10,0,5
10,2,1,0,0,0
5,5,1,12,10.66666667,11
10,10,1,12.25,12.2,12
4,11,1,11.4,11.66666667,12
6,6,1,0,0,0
10,8,1,14.25,14,14
10,11,1,14.45454545,14.2,14
5,9,1,14.53846154,14.46153846,15
8,8,1,12.73333333,11.95,12
10,10,1,13.2,13.5,13
2,2,1,0,0,0
8,8,1,12.33333333,12.75,13
10,6,1,11.2,11.25,11
10,10,1,13.2,13.2,13
10,10,1,11.83333333,14,13
3,5,1,11.33333333,11.5,11
10,4,1,13.6,14.6,14
10,8,1,0,11.5,6
4,11,1,12.85714286,13.66666667,13
10,4,1,14.33333333,12.42857143,13
8,10,0,13.5,14,14
5,3,0,14.42857143,15.6,15
5,1,0,0,0,0
5,4,0,0,0,0
5,5,0,12.82875,12.82875,13
4,3,0,0,13.75,7
5,6,0,0,0,0
2,6,0,14.66666667,13.16666667,14
8,8,0,13.93714286,13.93714286,14
3,11,0,14.7,14.58333333,15
10,5,0,11.66666667,12.2,12
10,10,0,14.85,14.85,15
8,12,0,12,0,6
4,5,0,13.6875,15.62222222,15
10,10,0,12.4,11.6,12
5,4,0,13.398,13.5425,13
5,4,0,11.8,12,12
7,8,0,0,0,0
10,10,0,11.76923077,11.92857143,12
5,11,0,0,0,0
6,8,0,13.28571429,13,13
5,10,0,11.66666667,11.16666667,11
4,8,0,11.5,12.2,12
7,7,0,13.08166667,13.15,13
10,8,0,12.66666667,13,13
10,9,0,11.33333333,0,6
3,3,0,13.6,11.6,13
5,5,0,13.16666667,13.2,13
5,9,0,0,0,0
5,4,0,11.66666667,12.6,12
10,8,0,13.5,13.42857143,13
10,10,0,0,0,0
5,8,0,13.16666667,14.14285714,14
5,10,0,12.5,12.5,13
3,7,0,13.375,13,13
8,4,0,13.16666667,12.66666667,13
5,5,0,13.4,13.5,13
4,3,0,13,11.66666667,12
2,2,0,13.15428571,13.15428571,13
5,8,0,12.83333333,12.83333333,13
6,6,0,12.14285714,13.14285714,13
5,5,0,13.34,12.38571429,13
10,4,0,13,13.75,13
5,10,1,12,11.66666667,12
3,4,1,0,0,0
10,9,1,11,0,6
5,7,1,11.5,11.33333333,11
5,3,1,13.33333333,12.5,13
5,8,1,14.59444444,13.472,14
4,7,1,11,10.66666667,11
12,4,1,0,0,0
6,8,1,0,0,0
8,10,1,12,12,12
3,8,1,14,13.2,14
5,5,1,13.57142857,11.8,13
2,8,1,0,0,0
10,10,1,14.25,13.85714286,14
6,4,0,0,0,0
1,4,0,0,0,0
7,7,0,13.54285714,13.54285714,14
10,10,0,13.11111111,11.71428571,12
1,1,0,12.66666667,12.14285714,12
6,6,0,10.75,10,10
10,10,0,10.75,10,10
6,8,0,13.66666667,13.33333333,14
1,1,0,13.83333333,12.83333333,13
1,1,0,13.17647059,13,13
1,1,0,12.75,12.6,13
10,8,0,12.86,12.86,13
10,9,0,12,12,12
10,7,0,11.66666667,12.55555556,12
10,5,0,16.5,16.90909091,17
12,12,0,12.33333333,11.77777778,12
4,3,0,12.59125,12.82,13
10,10,1,11.5,11,11
6,10,1,11.89473684,12.92307692,12
7,7,1,0,0,0
4,6,1,0,0,0
5,3,1,13,11.5,12
6,7,1,0,0,0
6,6,1,15.16666667,14.83333333,15
10,10,1,11.75,13.5,13
5,4,1,0,15,8
8,9,1,0,0,0
10,5,1,11.33333333,14.75,13
10,7,1,12.6,13.2,13
5,11,1,0,14,7
5,10,1,15.5,15.5,16
5,5,1,12.36571429,12.36571429,12
10,10,1,13.2,13.25,13
10,10,1,11.42857143,11.85714286,12
9,11,1,0,0,0
5,5,1,14,12.33333333,13
2,5,1,12,11.8,12
10,4,1,0,12,6
2,10,1,10,11.33333333,11
10,9,1,10,10,10
10,10,1,0,0,0
10,10,1,11.16666667,11.66666667,11
8,8,1,11.75,11.33333333,12
3,9,1,11.75,0,6
10,10,1,10,11,11
5,6,1,14,12.8,13
13,13,1,0,0,0
10,6,1,12,0,6
4,4,1,0,0,0
7,7,1,11.88888889,11.6,12
10,8,1,13.83333333,13.66666667,14
10,10,1,0,0,0
5,10,1,11.4,12.4,12
6,10,1,0,11,6
10,10,1,10.64285714,10.66666667,11
1,5,1,11,0,6
3,10,1,16.83333333,16.66666667,17
10,10,1,13.57142857,13.2,13
10,11,1,14.71428571,14.375,15
1,3,1,0,0,0
4,11,1,10,11,11
10,8,1,11,11.75,11
7,8,1,11,0,6
10,10,1,12,12.83333333,12
10,8,1,11.125,11.85714286,11
5,7,1,11.33333333,11.5,11
5,6,1,12,0,6
8,8,1,0,0,0
5,10,1,14.54,14.54,15
4,11,1,12.16666667,13,13
5,5,1,13.5,11.66666667,13
5,6,1,14.75,14.33333333,15
10,10,1,12.375,11.66666667,12
5,11,1,12.73333333,12.73333333,13
4,4,1,12.5,0,6
12,2,1,0,0,0
1,1,1,0,0,0
5,11,0,13.44285714,13.77142857,14
5,4,0,14.2,14.2,14
6,10,0,13.55,13.55,14
10,10,0,11.6,11.16666667,11
8,4,0,13.57142857,15.28571429,14
6,8,0,13.83333333,15,14
10,10,0,11.25,10.85714286,11
10,10,0,10.2,11.25,11
10,6,0,15.67571429,15.67571429,16
10,8,0,10.83333333,12,11
8,9,0,14.5,15,15
10,10,0,10.4,10.75,11
6,4,0,13,13.33333333,13
4,9,0,12.24285714,14.125,13
20,41,0,13,12.5,13
10,10,0,14.16666667,13.42857143,14
6,8,0,14.25,12.5,13
12,12,0,12,10.5,11
10,7,0,13.25,13.82,14
10,8,1,13.18333333,13.18333333,13
6,6,1,11,0,6
10,7,1,11.9725,12.65125,12
5,8,0,12.4,12.8,13
10,10,0,12.6,11.25,12
10,10,0,13.9,13.9,14
10,7,0,11.5,11,11
7,11,0,14.2,11.85714286,13
5,8,0,10.66666667,10.66666667,11
10,6,0,0,0,0
10,9,0,11,11.33333333,11
10,10,0,13.95714286,13.95714286,14
2,6,0,12.5,13.66666667,13
10,8,0,13.33333333,15.28571429,14
12,12,0,0,0,0
5,5,0,11.66666667,11.6,12
10,11,0,15.71428571,15.5,16
10,7,0,11,11.4,11
1,6,0,12.25,12.75,13
10,5,0,12.2,12.22222222,12
10,7,0,13,14,14
7,7,0,12,13,13
10,8,0,13.33333333,12.33333333,13
11,7,0,13,13,13
5,4,0,12.91,12.91,13
10,6,0,11,11,11
6,8,0,13.58,12.93625,13
6,6,0,12.4,12.5,12
6,6,0,12.88888889,13,13
6,5,1,11.54545455,11.7,12
10,11,1,10,0,5
5,4,0,14.34125,14.34125,14
6,4,0,14.14285714,12,13
6,6,0,0,0,0
10,7,0,11.8,11.25,12
6,10,0,13.33333333,14.16666667,14
5,10,0,14.5,12.85714286,14
8,4,0,12.66666667,13.4,13
10,10,0,10,10,10
10,10,0,0,0,0
6,6,0,11,12.5,12
10,10,0,12,11,12
10,10,0,10,13.5,12
6,6,0,14.20857143,15.12777778,15
6,11,0,14.30714286,15.0125,15
6,6,0,11,13.375,12
10,5,0,0,0,0
3,3,0,12,11,12
5,9,0,0,0,0
5,9,0,0,0,0
10,9,0,13.85714286,14.28571429,14
3,7,0,0,0,0
4,8,0,0,0,0
10,5,0,11,13,12
10,11,0,13.2,14.4,14
10,10,0,13.5,15.33333333,14
2,8,0,0,0,0
10,5,0,14.21428571,14.21428571,14
12,12,0,13,12.4,13
3,2,0,12,10,11
5,11,0,0,0,0
10,11,0,12.8,12.6,13
8,10,0,13.6,12.2,13
4,11,0,13.97142857,15.75,15
5,5,0,15,14.85714286,15
10,10,0,0,0,0
10,5,0,15.07777778,15.02352941,15
5,4,0,13.38333333,13.38333333,13
6,6,0,13.25,13.09090909,13
5,6,0,11.71428571,10.66666667,11
6,6,0,13.01125,13.01125,13
10,5,0,10.66666667,12,11
10,10,0,0,0,0
3,5,0,13,12.66666667,13
10,10,0,12,11.4,12
4,4,0,12.16666667,13.8,13
6,4,0,11.85,13.65,13
10,10,0,11,11.2,11
10,8,0,12.32777778,11.736,12
8,8,0,12,13.42857143,13
6,6,0,14.42857143,14.51111111,14
10,8,0,13.78,12.6125,13
10,5,0,13.8,13.8,14
4,8,0,14.85714286,15.14285714,15
8,10,0,13,12.6,13
5,8,0,12.14285714,13.33333333,13
3,3,0,15.66666667,14.83333333,15
5,4,0,12.5,12.16666667,12
10,8,0,12.83333333,13.16666667,13
10,7,0,0,0,0
10,9,0,12.5,12.66666667,13
10,10,0,11.25,13,12
5,4,0,15.25,15.25,15
10,10,0,14,12,13
10,5,0,12.07692308,12.09090909,12
25,26,0,14.625,14.88888889,15
6,6,0,10.5,10.5,11
24,36,0,12.83333333,12.16666667,13
10,10,0,12.5,11.8,12
3,5,0,11.23076923,12.77777778,12
10,10,0,10.5,0,5
10,10,0,12,12,12
5,7,0,10.98571429,12.3,12
5,7,0,12.62,14.16666667,13
5,9,0,13,14.2125,14
10,10,1,0,0,0
4,3,1,0,0,0
10,6,1,13.5,13.33333333,13
10,10,1,13.51666667,13.51666667,14
10,10,1,13.16666667,13.28571429,13
12,11,1,0,0,0
10,10,1,13.125,13,13
5,8,1,14.4,0,7
6,10,1,12,0,6
6,10,1,0,0,0
10,11,1,0,0,0
6,7,0,10.8,10.5,11
10,10,0,0,0,0
4,4,0,16.13142857,15.52222222,16
8,8,0,14.83857143,14.8,15
6,6,0,10.33333333,12,11
10,5,0,12,11.25,12
10,8,0,0,0,0
10,9,0,13.16666667,14,14
6,10,0,13.9475,13.9475,14
2,8,0,11.33333333,0,6
2,8,0,12.75,12.28571429,13
6,9,0,12.6,11.25,12
5,3,0,12.25,12.25,12
14,29,0,0,11.66666667,6
10,8,0,11,11.4,11
10,6,0,11.83333333,12.7,12
5,10,0,13.06666667,13.06666667,13
5,6,0,13.83333333,13.875,14
3,4,0,13.83333333,0,7
10,8,0,11.8,13.2,13
10,9,1,13.33333333,12.81818182,13
4,10,1,13.74625,13.74625,14
3,3,1,0,0,0
1,1,1,0,0,0
5,9,1,0,0,0
5,11,0,13.33333333,14.5,14
10,10,0,10,11.4,11
10,10,0,15.66666667,15.28571429,15
3,4,0,11.85714286,11.85714286,12
3,5,0,14.5,13.6,14
10,5,0,12.16666667,13.71428571,13
10,10,0,12.6,12,12
4,9,0,12.28571429,12.28571429,12
29,44,0,12.66666667,13,13
8,9,0,0,0,0
10,9,0,12.85714286,13,13
10,11,0,13.9,13.9,14
10,8,0,13.81714286,13.81714286,14
5,6,0,13.31428571,12.875,13
1,1,0,0,0,0
8,8,0,12.16666667,12.16666667,12
10,10,0,11.25,11.33333333,11
4,3,0,12.4,12.75,13
6,6,0,14.66666667,14.57142857,15
3,10,0,12,12,12
31,14,0,14,12.66666667,13
6,6,0,12.57142857,13.66666667,13
10,2,0,15.53846154,12.625,14
6,6,0,0,0,0
3,3,0,15,14.83333333,15
3,4,0,12.25,13.28571429,13
5,8,0,15.69230769,15.55555556,16
10,8,0,12.28571429,12.75,13
10,10,0,11.83333333,11.25,12
6,5,0,12.16666667,14,13
10,10,0,11.88888889,11.95625,12
10,10,0,0,0,0
6,8,0,11.8,12.6,12
4,4,0,11.16666667,11.66666667,11
4,4,0,14.05714286,14.6,14
5,10,0,11.75,10,11
5,7,0,13.16666667,13,13
6,8,0,13.5,14,14
5,10,0,12.625,13.0625,13
6,8,0,0,0,0
10,8,0,13.97142857,13.97142857,14
6,8,0,11,0,6
5,9,0,12.8,15.33333333,14
10,8,0,13.57142857,12.8,13
8,10,0,0,0,0
10,7,0,11.5,11,11
6,6,0,11.25,12,12
3,4,0,13.71428571,13.14285714,13
10,10,0,0,0,0
4,4,0,12,14.66666667,13
10,8,0,12.66666667,13.33333333,13
6,8,0,13.29,13.29,13
4,11,0,10.375,10.44444444,10
1,1,0,12,13,13
1,1,0,11.4,11.16666667,11
10,9,0,13.25,12.6,13
5,11,0,13.86166667,0,7
8,8,0,12.16666667,12.14285714,12
5,6,0,13.75,14.5,14
10,9,0,15.43333333,15.43333333,15
10,10,0,13.83333333,15.5,15
10,10,0,11.83333333,11.36363636,12
6,6,0,0,0,0
5,1,0,0,0,0
5,9,0,12.33333333,12.625,12
10,10,0,11.16666667,12.16666667,12
10,10,0,14.66666667,12.42857143,14
5,10,0,11.2,11.75,11
10,11,0,13.71428571,14.16666667,14
10,10,1,12.8,11.44444444,12
6,8,0,13.25,11.8,13
10,8,0,13.78,13.78,14
5,6,0,15.11,15.11,15
5,6,0,11,11.2,11
10,6,0,15.79857143,15.79857143,16
10,10,0,13.77571429,15.6,15
8,8,0,12.16,12.16,12
8,8,0,0,0,0
3,8,0,14.33333333,15.5,15
4,4,0,11.83333333,13.33333333,13
4,10,0,14.83333333,12.5,14
10,10,0,14.2,14.2,14
5,4,0,12.2,13.2,13
5,11,0,13,13.66666667,13
6,4,0,12.48571429,12.48571429,12
5,5,0,17,16.28571429,17
8,8,0,10.8,10.16666667,10
10,10,0,14.71666667,14.71666667,15
10,6,0,13.5,11.4,12
6,6,0,11.97142857,11.97142857,12
10,6,0,12,13.5,13
6,3,0,12.33333333,11.66666667,12
10,10,0,15.30769231,13.875,15
8,10,0,12.66666667,12.66666667,13
10,6,0,14.368,14.44875,14
2,2,0,12.08428571,12.08428571,12
3,10,0,12.25,12.2,12
8,8,0,12.2,11.6,12
5,8,0,11,11.5,11
10,8,0,12.8,11,12
6,6,0,11.85714286,11.85714286,12
10,10,0,12.28571429,13,13
6,1,0,12.33333333,13.5,13
8,8,0,11.25,11.4,11
13,13,0,0,0,0
3,3,0,16,16,16
1,13,0,11.66666667,11,11
10,9,0,12.4,12.15,12
8,9,0,10.74444444,11.8375,11
2,4,0,0,0,0
10,11,0,12,12.5625,12
10,10,0,12.75,10,11
10,10,0,10,11,11
10,9,0,13.4173913,13.4173913,13
1,7,0,15.16666667,14.85714286,15
6,6,0,13.83333333,12.5,13
12,12,0,13.33333333,14.8,14
10,3,0,0,0,0
7,8,0,11.66666667,10.66666667,11
3,4,0,15,13.42857143,14
10,10,0,13.24285714,13.24285714,13
3,10,0,13,12.5,13
5,8,0,13.075,12.05,13
6,10,0,13.5,13.66666667,14
8,8,0,11.8,12.33333333,12
10,10,0,12.6,11.8,12
12,12,0,12.16666667,11,12
10,10,0,12.16666667,11,12
8,8,0,0,0,0
10,10,0,13.55714286,13.2,13
6,6,0,12.25,11.8,12
5,8,0,14.33333333,13.5,14
1,6,0,10.5,11.75,11
1,6,0,0,0,0
8,8,0,12.75,11.33333333,12
5,8,0,0,11,6
6,10,0,14,14,14
8,8,0,14.09333333,15,15
6,7,0,13.33333333,13.16666667,13
10,6,0,12.07142857,12.07142857,12
8,10,0,12.66666667,12.5,13
10,10,0,12.125,12,12
8,10,0,13.2,13.2575,13
5,8,0,14.15,14.51125,14
6,8,0,13.5,10.66666667,12
10,10,0,0,0,0
3,3,0,12.2,11.4,12
10,11,0,14.8,14,14
1,8,0,11,11.4,11
10,10,0,0,0,0
10,8,0,14,11.75,13
4,8,0,11.83333333,13,12
8,1,0,11.75,11.8,12
2,2,0,12.33333333,12,12
10,10,0,11.66666667,11.83333333,12
4,10,0,12.66666667,11.5,12
6,7,0,12.25,11.6,12
5,5,0,11.28571429,13.5,12
10,10,0,11.5,0,6
10,8,0,11.66666667,12.25,12
6,6,0,13.51428571,13.51428571,14
5,3,0,13,13.71428571,13
6,9,0,15,10.25,13
6,6,0,12.74428571,12.74428571,13
29,33,0,11.75,11.8,12
6,7,0,12.16666667,11.66666667,12
8,4,0,0,0,0
10,10,0,13.4,12.375,13
1,8,0,11.8,11.5,12
5,10,0,13.53333333,13.53333333,14
10,10,0,14.16666667,14,14
8,9,0,14.65285714,14.75555556,15
5,10,0,0,0,0
10,10,1,13.6,13,13
4,8,0,12.83333333,13.25,13
6,5,0,14.66666667,15.16666667,15
5,9,0,13.33333333,14.66666667,14
10,10,0,13.4,11.4,12
6,7,0,13.3125,15.6375,14
6,7,0,0,0,0
4,4,0,0,0,0
10,4,0,12.33333333,13.5,13
6,8,0,13.5,13.33333333,13
10,10,0,13,11.83333333,12
1,5,0,12.5,0,6
10,10,0,17,16,17
10,10,0,13.5,13,13
6,6,0,12.71428571,11.83333333,12
6,9,0,13,13.92727273,13
6,1,0,12.57142857,13.5,13
6,6,0,11.5,11.5,12
8,5,0,13.5,13.28571429,13
6,5,0,13.6,13,13
13,6,0,12,0,6
3,3,0,14.95,14.7375,15
10,6,0,11.25,12,12
5,5,0,10.66666667,12.25,11
10,6,0,14.99285714,14.99285714,15
10,6,1,10.5,11.25,11
10,10,1,11.25,11,11
10,10,1,12.33333333,14,13
8,8,1,13.01666667,13.01666667,13
5,12,1,11.33333333,11.5,11
4,3,0,16.14285714,14.66666667,15
10,5,0,14.83333333,13.83333333,14
10,10,0,13.32714286,13.32714286,13
4,4,0,11,11.5,11
3,3,0,11.71428571,10.375,11
3,6,0,12.33333333,12.72727273,13
10,7,0,0,0,0
4,4,0,11.91666667,11.25,12
5,8,0,11.83333333,11,11
5,7,0,12.33333333,11.66666667,12
10,10,0,14.3,14.2,14
6,8,0,11.832,11.832,12
5,4,0,10,0,5
10,10,0,12,11.6,12
10,5,0,12.2,0,6
6,10,0,11.33333333,11.25,11
3,3,0,13.84615385,12.55555556,13
5,9,0,12.41285714,12.41285714,12
6,6,0,12.66666667,12.75,13
8,8,0,12.54571429,12.54571429,13
10,11,0,13,14,14
10,10,0,0,0,0
10,10,0,12.22222222,13,13
4,8,0,13.28571429,13,13
10,5,1,11.66666667,11,11
10,10,1,13.55555556,12.66666667,13
10,6,1,13.16666667,12.42857143,13
10,10,1,0,0,0
6,6,1,11.66666667,12.2,12
5,5,1,11,12.25,12
3,5,1,13,10,12
10,8,1,13.66666667,12,13
2,5,1,14.6,15.2,15
10,10,1,12.51428571,12.51428571,13
3,10,1,14,12.66666667,13
10,10,1,13.16666667,12.6,13
10,3,1,13,12.33333333,13
5,8,1,13,0,7
12,6,1,10,13.66666667,12
5,8,1,14.33333333,15.33333333,15
10,10,1,0,0,0
10,8,1,11,0,6
5,10,1,11.25,0,6
6,10,1,10.75,10.57142857,11
8,10,1,11,0,6
10,9,1,10.85714286,11.85714286,11
3,3,1,11.75,11,11
10,10,1,12.8,13.66666667,13
5,5,1,12.33333333,11.4,12
10,3,1,11.33333333,13,12
8,4,1,11.6,11.16666667,11
5,5,1,10.92307692,12.18181818,12
5,6,1,0,0,0
5,7,1,13.62857143,13.9125,14
10,10,1,10.33333333,11,11
8,8,1,13.73684211,13.75,14
10,7,1,11.625,11,11
6,6,1,11.5,12.14285714,12
10,7,1,14,13,14
10,10,1,11.33333333,0,6
10,9,1,10,10,10
7,7,1,11.71428571,12,12
10,8,1,0,0,0
10,10,1,10.76923077,11.83333333,11
5,6,1,11.6,12,12
8,6,1,13.75,0,7
10,10,1,11,10.5,11
5,5,1,0,0,0
1,1,1,0,0,0
2,8,1,0,0,0
10,10,1,12.33333333,13.2,13
10,5,1,13.42857143,13.625,14
4,6,1,0,10,5
4,10,1,14.75,15,15
3,6,1,12.47619048,12.21052632,12
10,7,1,0,0,0
5,2,1,11.66666667,12.5,12
15,21,1,12,13.57142857,13
5,9,1,12,14,13
10,8,0,15.25,15,15
10,10,1,12.4,13.16666667,13
10,8,1,12.33333333,11.25,12
8,9,0,11.5,12,12
4,6,0,12.2,11.75,12
10,7,0,10.5,0,5
8,10,0,14.4,14.4,14
4,8,0,12.84615385,12.8,13
10,9,0,12,13.2,13
10,10,0,0,0,0
5,2,0,13.66666667,13.5,14
10,6,0,11.85714286,11.66666667,12
9,10,0,0,0,0
6,10,0,0,0,0
10,10,0,13.2,11.33333333,12
10,9,0,12.71428571,11,12
10,11,0,12.5,12.66666667,13
5,7,0,10.66666667,12.5,12
10,8,0,17,17,17
5,10,0,13,13.25,13
10,7,0,12.66666667,12.5,13
3,7,0,13.29166667,13.29166667,13
